Asset Id,Asset Unique Id,Parent Asset Id,Date Created,External Asset Ref,External Asset Created On,External Asset Updated On,Client Asset Id,Client Date Created,Client Last Modified,Asset Type,Category Name,Asset Status,Compliance Status,Site Name,Sub Block Name,Zone Name,Location Name,
12392,SHBIR-EL-031,,2022-06-24 12:34:35,,,,,,,Emergency Lights,Fire,Un-assigned,,Swanton House Birch,,1st Floor,Hallway,
12393,SHBIR-EL-032,,2022-06-24 12:42:18,,,,,,,Emergency Lights,Fire,Un-assigned,,Swanton House Birch,,1st Floor,Hallway,
12394,SHBIR-EL-033,,2022-06-24 12:43:22,,,,,,,Emergency Lights,Fire,Un-assigned,,Swanton House Birch,,1st Floor,Hallway,
12395,SHBIR-EL-034,,2022-06-24 12:44:22,,,,,,,Emergency Lights,Fire,Un-assigned,,Swanton House Birch,,1st Floor,Hallway,
12396,SHBIR-EL-035,,2022-06-24 12:45:18,,,,,,,Emergency Lights,Fire,Un-assigned,,Swanton House Birch,,1st Floor,Hallway,
12397,SHBIR-EL-036,,2022-06-24 12:46:12,,,,,,,Emergency Lights,Fire,Un-assigned,,Swanton House Birch,,1st Floor,Hallway,
12398,SHBIR-EL-037,,2022-06-24 12:47:05,,,,,,,Emergency Lights,Fire,Un-assigned,,Swanton House Birch,,1st Floor,Hallway,
12399,SHBIR-EL-038,,2022-06-24 12:47:57,,,,,,,Emergency Lights,Fire,Un-assigned,,Swanton House Birch,,1st Floor,Hallway,
12400,SHBIR-EL-039,,2022-06-24 12:49:02,,,,,,,Emergency Lights,Fire,Un-assigned,,Swanton House Birch,,1st Floor,Hallway,
12401,SHBIR-EL-040,,2022-06-24 12:49:57,,,,,,,Emergency Lights,Fire,Un-assigned,,Swanton House Birch,,1st Floor,Hallway,
12402,SHBIR-EL-041,,2022-06-24 12:50:54,,,,,,,Emergency Lights,Fire,Un-assigned,,Swanton House Birch,,1st Floor,Hallway,
12403,SHBIR-FEX-001,,2022-06-24 12:55:22,,,,,,,Fire Extinguisher,Fire,Un-assigned,Compliant,Swanton House Birch,,Ground Floor ,Front Foyer,
12404,SHBIR-FEX-002,,2022-06-24 12:56:29,,,,,,,Fire Extinguisher,Fire,Un-assigned,Compliant,Swanton House Birch,,Ground Floor ,Front Foyer,
12405,SHBIR-FEX-003,,2022-06-24 12:57:48,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Swanton House Birch,,Ground Floor ,Hallway,
12406,SHBIR-FEX-004,,2022-06-24 12:58:50,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Swanton House Birch,,Ground Floor ,Hallway,
12407,SHBIR-FEX-005,,2022-06-24 12:59:58,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Swanton House Birch,,Ground Floor ,Hallway,
12408,SHBIR-FEX-006,,2022-06-24 13:01:10,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Swanton House Birch,,Ground Floor ,Hallway,
12409,SHBIR-FEX-007,,2022-06-24 13:02:10,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Swanton House Birch,,Ground Floor ,Hallway,
12410,SHBIR-FEX-008,,2022-06-24 13:03:12,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Swanton House Birch,,Ground Floor ,Hallway,
12411,SHBIR-FEX-009,,2022-06-24 13:05:50,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Swanton House Birch,,Ground Floor ,Kitchen Hallway,
12412,SHBIR-FEX-010,,2022-06-24 13:06:51,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Swanton House Birch,,Ground Floor ,Kitchen Hallway,
12413,SHBIR-FEX-011,,2022-06-24 13:07:51,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Swanton House Birch,,Ground Floor ,Kitchen Hallway,
12414,SHBIR-FEX-012,,2022-06-24 13:08:55,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Swanton House Birch,,Ground Floor ,Kitchen Hallway,
12415,SHBIR-FEX-013,,2022-06-24 13:09:54,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Swanton House Birch,,Ground Floor ,Laundry,
12416,SHBIR-FEX-014,,2022-06-24 13:10:50,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Swanton House Birch,,Ground Floor ,Dining Room,
12417,SHBIR-FEX-015,,2022-06-24 13:11:51,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Swanton House Birch,,1st Floor,Hallway,
12418,SHBIR-FEX-016,,2022-06-24 13:12:50,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Swanton House Birch,,1st Floor,Hallway,
12419,PYO CO2 - 01,,2022-06-28 12:28:02,,,,,,,C0 Monitor,Maintenance,Assigned,,Pant Yr Oden,,Ground Floor ,Boiler Room,
12420,SHBIR-CO-001,,2022-06-29 09:21:09,,,,,,,C0 Monitor,Maintenance,Un-assigned,,Swanton House Birch,,Ground Floor ,Laundry,
12421,CC CO2-01,,2022-06-29 13:16:31,,,,,,,C0 Monitor,Maintenance,Un-assigned,,Cartref Croeso,,Ground Floor ,Hallway,
12422,PV - FA01,,2022-07-06 12:59:13,,,,,,,Fire Alarm,Fire,Un-assigned,Compliant,Pennine View,,,,
12423,PV - FA02,,2022-07-06 12:59:59,,,,,,,Fire Alarm,Fire,Un-assigned,Compliant,Pennine View,,,,
12424,PV - FA03,,2022-07-06 13:00:46,,,,,,,Fire Alarm,Fire,Un-assigned,Compliant,Pennine View,,,,
12425,PV - FA04,,2022-07-06 13:01:30,,,,,,,Fire Alarm,Fire,Un-assigned,Compliant,Pennine View,,,,
12426,PV - FA05,,2022-07-06 13:02:24,,,,,,,Fire Alarm,Fire,Un-assigned,Compliant,Pennine View,,,,
12427,PV - HW01,,2022-07-06 13:13:23,,,,,,,Hot Water Distribution,Water,Un-assigned,,Pennine View,,,,
12428,CC EX LIGHTS,,2022-07-07 13:20:08,,,,,,,External Lighting Checks,Maintenance,Un-assigned,,Cartref Croeso,,External ,Grounds and Outbuildings,
12429,CC- NC 1,,2022-07-07 13:23:03,,,,,,,Nurse Call/panic/attack alarms,Maintenance,Un-assigned,,Cartref Croeso,,First Floor ,IT Flat/En suite,
12430,CC - Internal Lights Ground Floor,,2022-07-07 14:08:28,,,,,,,Internal Lighting Checks,Maintenance,Assigned,,Cartref Croeso,,Ground Floor ,all areas,
12431,CC - internal Lights 1st floor,,2022-07-07 14:10:07,,,,,,,Internal Lighting Checks,Maintenance,Un-assigned,,Cartref Croeso,,First Floor ,All areas,
12432,CC - TMV 1,,2022-07-08 09:24:00,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,Ground Floor ,Main Bathroom,
12433,CC - TMV 2,,2022-07-08 09:25:38,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,Ground Floor ,Main Bathroom,
12434,CC - TMV 3,,2022-07-08 09:27:31,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,Ground Floor ,Kitchen,
12435,CC - TMV 4,,2022-07-08 09:33:45,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,Ground Floor ,Kitchen,
12436,CC - TMV 5,,2022-07-08 09:35:45,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,Ground Floor ,MB Flat/ En suite,
12437,CC - TMV 6,,2022-07-08 09:37:06,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,Ground Floor ,MB Flat/ En suite,
12438,CC - TMV 7,,2022-07-08 09:48:54,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,Ground Floor ,MB Flat/ En suite,
12439,CC - TMV 8,,2022-07-08 09:50:15,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,Ground Floor ,JJ Flat/En suite,
12440,CC - TMV 9,,2022-07-08 09:51:13,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,Ground Floor ,JJ Flat/En suite,
12441,CC - TMV 10,,2022-07-08 09:52:40,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,Ground Floor ,JJ Flat/En suite,
12442,CC - TMV 11,,2022-07-08 09:56:07,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,Ground Floor ,HH Flat/ En suite,
12443,CC - TMV 12,,2022-07-08 09:57:04,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,Ground Floor ,HH Flat/ En suite,
12444,CC - TMV 13,,2022-07-08 09:59:14,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,Ground Floor ,HH Flat/ En suite,
12445,CC - TMV 14,,2022-07-08 10:00:27,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,Ground Floor ,Staff sleep room/En suite,
12446,CC - TMV 15,,2022-07-08 10:02:12,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,Ground Floor ,Staff sleep room/En suite,
12447,CC - TMV 16,,2022-07-08 10:05:54,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,First Floor ,GJ Flat/En suite,
12448,CC - TMV 17,,2022-07-08 10:07:00,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,First Floor ,GJ Flat/En suite,
12449,CC - TMV 18,,2022-07-08 10:07:53,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,First Floor ,GJ Flat/En suite,
12450,CC - TMV 19,,2022-07-08 10:09:18,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,First Floor ,IT Flat/En suite,
12451,CC - TMV 20,,2022-07-08 10:10:11,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,First Floor ,IT Flat/En suite,
12452,CC - TMV 21,,2022-07-08 10:11:46,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,First Floor ,IT Flat/En suite,
12453,CC - TMV 22,,2022-07-08 10:14:12,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,First Floor ,Laundry room,
12454,CC - TMV 23,,2022-07-08 10:16:12,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,First Floor ,IJ Flat/En suite,
12455,CC - TMV 24,,2022-07-08 10:17:54,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,First Floor ,IJ Flat/En suite,
12456,CC - TMV 25,,2022-07-08 10:19:23,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,First Floor ,IJ Flat/En suite,
12457,CC - TMV 26,,2022-07-08 10:25:39,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,First Floor ,GJ Flat/En suite,
12458,CC - TMV 27,,2022-07-08 10:27:37,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,First Floor ,GJ Flat/En suite,
12459,CC - TMV 28,,2022-07-08 10:29:04,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,First Floor ,GJ Flat/En suite,
12460,CC - TMV 29,,2022-07-08 10:48:56,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,First Floor ,TH Flat/En suite,
12461,CC - TMV 30,,2022-07-08 10:49:49,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,First Floor ,TH Flat/En suite,
12462,CC - TMV 31,,2022-07-08 10:50:55,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,First Floor ,TH Flat/En suite,
12463,CC - TMV 32,,2022-07-08 10:52:39,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,First Floor ,CD Flat/En Suite,
12465,CC - TMV 34,,2022-07-08 10:54:56,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,First Floor ,CD Flat/En Suite,
12466,CC - TMV 33,,2022-07-08 10:58:24,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Cartref Croeso,,First Floor ,CD Flat/En Suite,
12467,SHBIR-FEX-018,,2022-07-08 11:34:22,,,,,,,Fire Extinguisher,Fire,Assigned,,Swanton House Birch,,1st Floor,Attic Stairs Room,
12468,SHBIR-FEX-017,,2022-07-08 11:35:54,,,,,,,Fire Extinguisher,Fire,Assigned,,Swanton House Birch,,1st Floor,Attic Stairs Room,
12469,SHBIR-EL-042,,2022-07-08 11:54:24,,,,,,,Emergency Lights,Fire,Assigned,,Swanton House Birch,,1st Floor,Attic Stairs Room,
12470,CC - Flush unused outlets,,2022-07-08 12:00:01,,,,,,,Water Outlet,Water,Un-assigned,Compliant,Cartref Croeso,,Main House ,All locations,
12471,CC - Hot water tank,,2022-07-08 12:13:06,,,,,,,Hot Water Distribution,Water,Un-assigned,,Cartref Croeso,,Ground Floor ,Boiler Room,
12472,SHBIR-EL-043,,2022-07-08 12:22:23,,,,,,,Emergency Lights,Fire,Un-assigned,,Swanton House Birch,,2nd Floor ,Bedroom 1,
12473,SHBIR-EL-044,,2022-07-08 12:24:55,,,,,,,Emergency Lights,Fire,Assigned,,Swanton House Birch,,2nd Floor ,Bedroom 2,
12474,SHBIR-EL-045,,2022-07-08 12:27:56,,,,,,,Emergency Lights,Fire,Un-assigned,,Swanton House Birch,,2nd Floor ,Landing,
12475,SHBIR-EL-046,,2022-07-08 12:29:43,,,,,,,Emergency Lights,Fire,Un-assigned,,Swanton House Birch,,External ,Building Fabric,
12476,SHBIR-EL-047,,2022-07-08 12:30:59,,,,,,,Emergency Lights,Fire,Un-assigned,,Swanton House Birch,,External ,Building Fabric,
12477,SHBIR-EL-048,,2022-07-08 12:32:47,,,,,,,Emergency Lights,Fire,Un-assigned,,Swanton House Birch,,External ,Building Fabric,
12478,SHBIR-EL-049,,2022-07-08 12:34:06,,,,,,,Emergency Lights,Fire,Un-assigned,,Swanton House Birch,,External ,Building Fabric,
12479,SHBIR-EL-050,,2022-07-08 12:35:40,,,,,,,Emergency Lights,Fire,Un-assigned,,Swanton House Birch,,External ,Building Fabric,
12480,CC - Hot water outlet - 01,,2022-07-08 14:15:50,,,,,,,Hot water outlets,Water,Assigned,,Cartref Croeso,,Ground Floor ,Kitchen,
12495,EVID09,,2022-08-10 12:02:56,,,,,,,Emergency Lights,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12496,EVID10,,2022-08-10 12:03:46,,,,,,,Emergency Lights,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12497,EVID20,,2022-08-10 12:06:57,,,,,,,Fire Extinguisher,Fire,Un-assigned,Compliant,1 - Rooks Nest,,Ground Floor,Hallway,
12498,EVID21,,2022-08-10 12:07:40,,,,,,,Fire Extinguisher,Fire,Un-assigned,Compliant with recommendations,1 - Rooks Nest,,Ground Floor,Hallway,
12499,EVID33,,2022-08-16 14:23:48,,,,,,,C0 Monitor,Maintenance,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12500,EVID45,,2022-08-16 14:27:42,,,,,,,Hot Water Distribution,Water,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12501,EVID54,,2022-08-16 14:30:23,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12502,sfdf,,2022-10-07 16:59:44,,,,,,,AIR CONDITIONING UNIT,Water,Un-assigned,,,,,,
12503,fdsfdsf,,2022-10-07 17:00:02,,,,,,,AIR CONDITIONING UNIT,Water,Un-assigned,,,,,,
12504,45655265852,,2022-10-07 17:08:49,,,,,,,GE TEST ASSET TYPE E,Gas,Un-assigned,,,,,,
12505,gfdsdbhgfdfgfd,,2022-10-10 15:29:37,,,,,,,GE TEST A,Fire,Assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12506,745738894565,,2022-10-12 12:27:03,,,,,,,Call Point,Fire,Un-assigned,,,,,,
12507,5676453545,,2022-10-12 12:31:53,,,,,,,Central Heating,Gas,Assigned,,1 - Rooks Nest,,Ground Floor,Kitchen,
12508,456789876,,2022-10-13 15:13:07,,,,,,,Water Outlet,Water,Un-assigned,,,,,,
12509,53453453453453,,2022-10-13 15:32:58,,,,,,,CW Test Asset Type A,Specialist,Un-assigned,,,,,,
12510,GE MULTI SELECT ATTR TERST,,2022-10-13 16:09:57,,,,,,,Water Outlet,Water,Un-assigned,,,,,,
12511,76543456,,2022-10-13 16:48:21,,,,,,,GE TEST A,Fire,Assigned,,18 Irlam Road,,First Floor ,Bedroom 1,
12513,RT-EVID-01,,2022-10-20 10:44:13,,,,,,,GE TEST A,Fire,Un-assigned,,,,,,
12514,RT-EVID-02,,2022-10-20 10:46:15,,,,,,,GE TEST A,Fire,Un-assigned,,,,,,
12515,dsdsdsds,0,2022-10-20 15:10:19,,,,,,,Call Point,Fire,Un-assigned,,1 - Rooks Nest,,First Floor,CW Location,
12516,EviTag_iOS_0,0,2022-10-25 15:31:52,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12517,EviTag_iOS_1,0,2022-10-25 15:31:52,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12518,EviTag_iOS_2,0,2022-10-25 15:31:52,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12519,EviTag_iOS_3,0,2022-10-25 15:31:53,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12520,EviTag_iOS_4,0,2022-10-25 15:31:53,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12521,EviTag_iOS_5,0,2022-10-25 15:31:53,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12522,EviTag_iOS_6,0,2022-10-25 15:31:54,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12523,EviTag_iOS_7,0,2022-10-25 15:31:54,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12524,EviTag_iOS_8,0,2022-10-25 15:31:54,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12525,EviTag_iOS_9,0,2022-10-25 15:31:54,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12526,EviTag_iOS_10,0,2022-10-25 15:31:54,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12527,EviTag_iOS_11,0,2022-10-25 15:31:55,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12528,EviTag_iOS_12,0,2022-10-25 15:31:55,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12529,EviTag_iOS_13,0,2022-10-25 15:31:55,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12530,EviTag_iOS_14,0,2022-10-25 15:31:55,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12531,EviTag_iOS_15,0,2022-10-25 15:31:55,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12532,EviTag_iOS_16,0,2022-10-25 15:31:55,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12533,EviTag_iOS_17,0,2022-10-25 15:31:56,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12534,EviTag_iOS_18,0,2022-10-25 15:31:56,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12535,EviTag_iOS_19,0,2022-10-25 15:31:56,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12536,EviTag_iOS_20,0,2022-10-25 15:31:56,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12537,EviTag_iOS_21,0,2022-10-25 15:31:57,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12538,EviTag_iOS_22,0,2022-10-25 15:31:57,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12539,EviTag_iOS_23,0,2022-10-25 15:31:58,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12540,EviTag_iOS_24,0,2022-10-25 15:31:58,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12541,EviTag_iOS_25,0,2022-10-25 15:31:58,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12542,EviTag_iOS_26,0,2022-10-25 15:31:58,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12543,EviTag_iOS_27,0,2022-10-25 15:31:58,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12544,EviTag_iOS_28,0,2022-10-25 15:31:59,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12545,EviTag_iOS_29,0,2022-10-25 15:31:59,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12546,EviTag_iOS_30,0,2022-10-25 15:31:59,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12547,EviTag_iOS_31,0,2022-10-25 15:32:00,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12548,EviTag_iOS_32,0,2022-10-25 15:32:00,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12549,EviTag_iOS_33,0,2022-10-25 15:32:00,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12550,EviTag_iOS_34,0,2022-10-25 15:32:00,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12551,EviTag_iOS_35,0,2022-10-25 15:32:01,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12552,EviTag_iOS_36,0,2022-10-25 15:32:01,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12553,EviTag_iOS_37,0,2022-10-25 15:32:01,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12554,EviTag_iOS_38,0,2022-10-25 15:32:01,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12555,EviTag_iOS_39,0,2022-10-25 15:32:02,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12556,EviTag_iOS_40,0,2022-10-25 15:32:02,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12557,EviTag_iOS_41,0,2022-10-25 15:32:02,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12558,EviTag_iOS_42,0,2022-10-25 15:32:02,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12559,EviTag_iOS_43,0,2022-10-25 15:32:02,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12560,EviTag_iOS_44,0,2022-10-25 15:32:03,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12561,EviTag_iOS_45,0,2022-10-25 15:32:03,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12562,EviTag_iOS_46,0,2022-10-25 15:32:03,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12563,EviTag_iOS_47,0,2022-10-25 15:32:03,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12564,EviTag_iOS_48,0,2022-10-25 15:32:03,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12565,EviTag_iOS_49,0,2022-10-25 15:32:04,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12566,EviTag_iOS_50,0,2022-10-25 15:32:04,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12567,EviTag_iOS_51,0,2022-10-25 15:32:04,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12568,EviTag_iOS_52,0,2022-10-25 15:32:04,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12569,EviTag_iOS_53,0,2022-10-25 15:32:05,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12570,EviTag_iOS_54,0,2022-10-25 15:32:05,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12571,EviTag_iOS_55,0,2022-10-25 15:32:05,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12572,EviTag_iOS_56,0,2022-10-25 15:32:06,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12573,EviTag_iOS_57,0,2022-10-25 15:32:06,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12574,EviTag_iOS_58,0,2022-10-25 15:32:06,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12575,EviTag_iOS_59,0,2022-10-25 15:32:06,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12576,EviTag_iOS_60,0,2022-10-25 15:32:07,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12577,EviTag_iOS_61,0,2022-10-25 15:32:07,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12578,EviTag_iOS_62,0,2022-10-25 15:32:07,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12579,EviTag_iOS_63,0,2022-10-25 15:32:07,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12580,EviTag_iOS_64,0,2022-10-25 15:32:08,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12581,EviTag_iOS_65,0,2022-10-25 15:32:08,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
