Asset Id,Asset Unique Id,Parent Asset Id,Asset Type,Compliance Status,Site Name,Site Postcode,Sub Block Name,Zone Name,Location Name,
11397,DARWIN - CW08,,Cold Water Outlet,Compliant,Darwin Place,TF13 6AT,,Ground Floor,Toilet - Communal,
11399,DARWIN - HWD1,,Hot Water Distribution,Compliant,Darwin Place,TF13 6AT,,Ground Floor,Toilet - Managers / Visitor,
11400,DARWIN - CW10,,Cold Water Outlet,Compliant,Darwin Place,TF13 6AT,,Gardens ,Apartment 1,
11401,DARWIN - CW11,,Cold Water Outlet,Compliant,Darwin Place,TF13 6AT,,Gardens ,Apartment 2,
11402,DARWIN - CW12,,Cold Water Outlet,Compliant,Darwin Place,TF13 6AT,,Gardens ,Apartment 3,
11403,DARWIN - TMV01,,TMV (Thermostatic Mixing Valve),Compliant,Darwin Place,TF13 6AT,,Ground Floor,Ensuite - Bedroom 1,
11404,DARWIN - TMV02,,TMV (Thermostatic Mixing Valve),Compliant,Darwin Place,TF13 6AT,,Ground Floor,Ensuite - Bedroom 2,
11405,DARWIN - TMV03,,TMV (Thermostatic Mixing Valve),Compliant,Darwin Place,TF13 6AT,,Ground Floor,Ensuite - Bedroom 3,
11406,DARWIN - TMV04,,TMV (Thermostatic Mixing Valve),Compliant,Darwin Place,TF13 6AT,,Ground Floor,Ensuite - Bedroom 4,
11407,DARWIN - TMV05,,TMV (Thermostatic Mixing Valve),Compliant,Darwin Place,TF13 6AT,,Ground Floor,Kitchen,
11408,DARWIN - TMV06,,TMV (Thermostatic Mixing Valve),Compliant,Darwin Place,TF13 6AT,,Gardens ,Apartment 1 - ENSUITE,
11409,DARWIN - TMV07,,TMV (Thermostatic Mixing Valve),Compliant,Darwin Place,TF13 6AT,,Gardens ,Apartment 2 - ENSUITE,
11410,DARWIN - TMV08,,TMV (Thermostatic Mixing Valve),Compliant,Darwin Place,TF13 6AT,,Gardens ,Apartment 3 - ENSUITE,
11411,DARWIN - TMV09,,TMV (Thermostatic Mixing Valve),Compliant,Darwin Place,TF13 6AT,,Staff / Management area,Toilet - Upstairs Staff,
11412,COURT OFF - FD1,,Fire Doors,,Courtyard Care Ltd - HO,WA2 9AF,,Ground Floor ,Office 1,
11413,COURT OFF - FD2,,Fire Doors,,Courtyard Care Ltd - HO,WA2 9AF,,Ground Floor ,Office 2,
11414,COURT OFF - FD3,,Fire Doors,,Courtyard Care Ltd - HO,WA2 9AF,,Ground Floor ,Stores Room,
11415,COURT OFF - FD4,,Fire Doors,,Courtyard Care Ltd - HO,WA2 9AF,,Ground Floor ,Regional Directors Office,
11416,COURT OFF - FD5,,Fire Doors,,Courtyard Care Ltd - HO,WA2 9AF,,Ground Floor ,Board / Training Room,
11417,COURT OFF - FA1,,Fire Alarm,,Courtyard Care Ltd - HO,WA2 9AF,,Ground Floor ,Main Entrance and Lobby,
11418,COURT OFF - EF1,,Extractor Fan,,Courtyard Care Ltd - HO,WA2 9AF,,Ground Floor ,Staff Toilet,
11419,COURT OFF - EF2,,Extractor Fan,,Courtyard Care Ltd - HO,WA2 9AF,,Ground Floor ,Visitors Toilet,
11420,COURT OFF - HWD01,,Hot Water Distribution,,Courtyard Care Ltd - HO,WA2 9AF,,Ground Floor ,Kitchen,
11421,COURT OFF - HWD2,,Hot Water Distribution,,Courtyard Care Ltd - HO,WA2 9AF,,Ground Floor ,Staff Toilet,
11422,COURT OFF - AC02,,AIR CONDITIONING UNIT,,Courtyard Care Ltd - HO,WA2 9AF,,Ground Floor ,Office 2,
11423,COURT OFF - AC01,,AIR CONDITIONING UNIT,,Courtyard Care Ltd - HO,WA2 9AF,,Ground Floor ,Regional Directors Office,
11424,COURT OFF - AC03,,AIR CONDITIONING UNIT,,Courtyard Care Ltd - HO,WA2 9AF,,Ground Floor ,Board / Training Room,
11425,COURT OFF - FEX01,,Fire Extinguisher,,Courtyard Care Ltd - HO,WA2 9AF,,Ground Floor ,Main Entrance and Lobby,
11426,COURT OFF - FE01,,Fire Exit,,Courtyard Care Ltd - HO,WA2 9AF,,Ground Floor ,Main corridor to Emilys,
11427,COURT OFF - CW1,,Cold Water Outlet,,Courtyard Care Ltd - HO,WA2 9AF,,Ground Floor ,Kitchen,
11428,COURT OFF - CW2,,Cold Water Outlet,,Courtyard Care Ltd - HO,WA2 9AF,,Ground Floor ,Visitors Toilet,
11429,COURT OFF - SVPOU1,,TMV (Thermostatic Mixing Valve),,Courtyard Care Ltd - HO,WA2 9AF,,Ground Floor ,Staff Toilet,
11430,COURT OFF - EML1,,Emergency Lights,,Courtyard Care Ltd - HO,WA2 9AF,,Ground Floor ,Main Entrance and Lobby,
11431,COURT OFF - EML2,,Emergency Lights,,Courtyard Care Ltd - HO,WA2 9AF,,Ground Floor ,Main corridor to Emilys,
11432,EMILYS - WR1,,Window Restrictor,,Emilys House,WA2 9AF,,Ground Floor ,Bedroom 1,
11433,EMILYS - WR2,,Window Restrictor,,Emilys House,WA2 9AF,,Ground Floor ,Bedroom 2,
11434,EMILYS - WR3,,Window Restrictor,,Emilys House,WA2 9AF,,Ground Floor ,Bedroom 3,
11435,EMILYS - WR4,,Window Restrictor,,Emilys House,WA2 9AF,,Ground Floor ,Bedroom 4,
11436,EMILYS - WR5,,Window Restrictor,,Emilys House,WA2 9AF,,Ground Floor ,Bedroom 5,
11437,EMILYS - WR6,,Window Restrictor,,Emilys House,WA2 9AF,,Ground Floor ,Bedroom 6,
11438,EMILYS - WR7,,Window Restrictor,,Emilys House,WA2 9AF,,Ground Floor ,Sensory Room,
11439,EMILYS - WR8,,Window Restrictor,,Emilys House,WA2 9AF,,Ground Floor ,Family Room,
11440,EMILYS - WR9,,Window Restrictor,,Emilys House,WA2 9AF,,Ground Floor ,Lounge,
11441,EMILYS - WR10,,Window Restrictor,,Emilys House,WA2 9AF,,Ground Floor ,Dining Room,
11442,EMILYS - WR11,,Window Restrictor,,Emilys House,WA2 9AF,,Ground Floor ,Kitchen,
11443,EMILYS - WR12,,Window Restrictor,,Emilys House,WA2 9AF,,Ground Floor ,Sleep room,
11444,EMILYS - WR13,,Window Restrictor,,Emilys House,WA2 9AF,,Ground Floor ,J&amp;J Bathroom 1,
11445,EMILYS - WR14,,Window Restrictor,,Emilys House,WA2 9AF,,Ground Floor ,J&amp;J Bathroom 2,
11446,EMILYS - WR15,,Window Restrictor,,Emilys House,WA2 9AF,,Ground Floor ,J&amp;J Bathroom 3,
11447,EMILYS - WR16,,Window Restrictor,,Emilys House,WA2 9AF,,Ground Floor ,Managers Office,
11448,EMILYS - WR17,,Window Restrictor,,Emilys House,WA2 9AF,,Ground Floor ,Staff Room,
11449,EMILYS - EF1,,Extractor Fan,,Emilys House,WA2 9AF,,Ground Floor ,Kitchen,
11450,EMILYS - EF2,,Extractor Fan,,Emilys House,WA2 9AF,,Ground Floor ,J&amp;J Bathroom 1,
11451,EMILYS - EF3,,Extractor Fan,,Emilys House,WA2 9AF,,Ground Floor ,J&amp;J Bathroom 2,
11452,EMILYS - EF4,,Extractor Fan,,Emilys House,WA2 9AF,,Ground Floor ,J&amp;J Bathroom 3,
11453,EMILYS - EF6,,Extractor Fan,,Emilys House,WA2 9AF,,Ground Floor ,Communal Toilet 1,
11454,EMILYS - EF7,,Extractor Fan,,Emilys House,WA2 9AF,,Ground Floor ,Communal Toilet 2,
11455,EMILYS - EF8,,Extractor Fan,,Emilys House,WA2 9AF,,Ground Floor ,Communal Toilet 3,
11456,EMILYS - WR18,,Window Restrictor,,Emilys House,WA2 9AF,,Ground Floor ,Rear exit lobby,
11457,EMILYS - DG1,,Doorguard,,Emilys House,WA2 9AF,,Ground Floor ,Bedroom 1,
11458,EMLIYS - DG2,,Doorguard,,Emilys House,WA2 9AF,,Ground Floor ,Bedroom 2,
11459,EMILYS - DG3,,Doorguard,,Emilys House,WA2 9AF,,Ground Floor ,Bedroom 3,
11460,EMILYS - DG4,,Doorguard,,Emilys House,WA2 9AF,,Ground Floor ,Bedroom 4,
11461,EMILYS - DG5,,Doorguard,,Emilys House,WA2 9AF,,Ground Floor ,Bedroom 5,
11462,EMILYS - DG6,,Doorguard,,Emilys House,WA2 9AF,,Ground Floor ,Bedroom 6,
11463,EMILYS - DG7,,Doorguard,,Emilys House,WA2 9AF,,Ground Floor ,Sensory Room,
11464,EMILYS - DG8,,Doorguard,,Emilys House,WA2 9AF,,Ground Floor ,Family Room,
11465,EMILYS - DG9,,Doorguard,,Emilys House,WA2 9AF,,Ground Floor ,Lounge,
11466,EMILYS - DG10,,Doorguard,,Emilys House,WA2 9AF,,Ground Floor ,Kitchen,
11467,EMILYS - DG11,,Doorguard,,Emilys House,WA2 9AF,,Ground Floor ,Laundry,
11468,EMILYS - DG12,,Doorguard,,Emilys House,WA2 9AF,,Ground Floor ,Main Hallway,
11469,EMILYS - DG13,,Doorguard,,Emilys House,WA2 9AF,,Ground Floor ,Corridor 1 to left of lounge area,
11470,EMILYS - DG14,,Doorguard,,Emilys House,WA2 9AF,,Ground Floor ,Corridor 2 to right of lounge,
11471,EMILYS - DG15,,Doorguard,,Emilys House,WA2 9AF,,Ground Floor ,Sleep room,
11472,EMILYS - DG16,,Doorguard,,Emilys House,WA2 9AF,,Ground Floor ,Managers Office,
11473,EMILYS - HWD1,,Hot Water Distribution,,Emilys House,WA2 9AF,,External,Boiler / Plant room,
11474,EMILYS - CW1,,Cold Water Outlet,,Emilys House,WA2 9AF,,Ground Floor ,Laundry,
11475,EMILYS - CW2,,Cold Water Outlet,,Emilys House,WA2 9AF,,Ground Floor ,Sleep room,
11476,EMILYS - CW3,,Cold Water Outlet,,Emilys House,WA2 9AF,,Ground Floor ,Communal Toilet 1,
11477,EMILYS - TMV1,,TMV (Thermostatic Mixing Valve),,Emilys House,WA2 9AF,,Ground Floor ,J&amp;J Bathroom 1,
11478,EMILYS - TMV2,,TMV (Thermostatic Mixing Valve),,Emilys House,WA2 9AF,,Ground Floor ,J&amp;J Bathroom 2,
11479,EMILYS - TMV3,,TMV (Thermostatic Mixing Valve),,Emilys House,WA2 9AF,,Ground Floor ,J&amp;J Bathroom 3,
11482,EMILYS - TMV6,,TMV (Thermostatic Mixing Valve),,Emilys House,WA2 9AF,,Ground Floor ,Communal Toilet 1,
11483,EMILYS - TMV7,,TMV (Thermostatic Mixing Valve),,Emilys House,WA2 9AF,,Ground Floor ,Communal Toilet 2,
11484,EMILYS - TMV8,,TMV (Thermostatic Mixing Valve),,Emilys House,WA2 9AF,,Ground Floor ,Communal Toilet 3,
11485,EMILYS - LR1,,Record of Lint Removal,,Emilys House,WA2 9AF,,Ground Floor ,Laundry,
11486,EMILYS - CO1,,C0 Monitor,,Emilys House,WA2 9AF,,External,Boiler / Plant room,
11487,EMILYS - FB1,,Fire Blanket,,Emilys House,WA2 9AF,,Ground Floor ,Kitchen,
11488,OAKVIEW - FB1,,Fire Blanket,,Oakview,TF2 0AA,,Ground Floor,Kitchen,
11489,HOLLY - FB1,,Fire Blanket,,Holly House,BL4 0AJ,,Ground Floor,Kitchen,
11490,BRAML - TMV1,,TMV (Thermostatic Mixing Valve),,Bramlings,TF2 8DP,,Ground Floor,Wetroom 1,
11492,BRAML - TMV2,,TMV (Thermostatic Mixing Valve),,Bramlings,TF2 8DP,,Ground Floor,Wetroom 2,
11493,BRAML - TMV3,,TMV (Thermostatic Mixing Valve),,Bramlings,TF2 8DP,,Ground Floor,Kitchen,
11494,BRAML - HWD1,,Hot Water Distribution,,Bramlings,TF2 8DP,,Ground Floor,Wetroom 1,
11495,BRAML - SHOWER &amp; TAP 1,,Shower and Tap Outlets,,Bramlings,TF2 8DP,,Ground Floor,Wetroom 2,
11496,BRAML - SHOWER &amp; TAP 2,,Shower and Tap Outlets,,Bramlings,TF2 8DP,,Ground Floor,Wetroom 1,
11497,BRAML - EF1,,Extractor Fan,,Bramlings,TF2 8DP,,Ground Floor,Kitchen,
11498,BRAML - EF2,,Extractor Fan,,Bramlings,TF2 8DP,,Ground Floor,Wetroom 1,
11499,BRAML - EF3,,Extractor Fan,,Bramlings,TF2 8DP,,Ground Floor,Wetroom 2,
11500,BRAML - LR1,,Record of Lint Removal,,Bramlings,TF2 8DP,,Ground Floor,Kitchen,
11501,BRAML - CO1,,C0 Monitor,,Bramlings,TF2 8DP,,Ground Floor,Kitchen,
11502,BRAML - FD1,,Fire Doors,,Bramlings,TF2 8DP,,Ground Floor,Bedroom 1,
11503,BRAML - FD2,,Fire Doors,,Bramlings,TF2 8DP,,Ground Floor,Bedroom 2,
11504,BRAML - FD3,,Fire Doors,,Bramlings,TF2 8DP,,Ground Floor,Bedroom 3,
11505,BRAML - FD4,,Fire Doors,,Bramlings,TF2 8DP,,Ground Floor,Lounge,
11506,BRAML - FD5,,Fire Doors,,Bramlings,TF2 8DP,,Ground Floor,Kitchen,
11507,BRAML - FD6,,Fire Doors,,Bramlings,TF2 8DP,,Ground Floor,Office,
11508,BRAML - EML1,,Emergency Lights,,Bramlings,TF2 8DP,,Ground Floor,Hallway,
11509,BRAML - EML2,,Emergency Lights,,Bramlings,TF2 8DP,,Ground Floor,Conservatory - Dining Room,
11510,BRAML - EML3,,Emergency Lights,,Bramlings,TF2 8DP,,Gardens,Rear Garden,
11511,BRAML - CP1,,Call Point,,Bramlings,TF2 8DP,,Ground Floor,Hallway,
11512,BRAML - CP2,,Call Point,,Bramlings,TF2 8DP,,Ground Floor,Hallway,
11513,BRAML - FB1,,Fire Blanket,,Bramlings,TF2 8DP,,Ground Floor,Kitchen,
11514,BRAML - FEX1,,Fire Extinguisher,,Bramlings,TF2 8DP,,Ground Floor,Hallway,
11515,BRAML - FEX2,,Fire Extinguisher,,Bramlings,TF2 8DP,,Ground Floor,Conservatory - Dining Room,
11516,BRAML - FA1,,Fire Alarm,,Bramlings,TF2 8DP,,Ground Floor,Hallway,
11517,NUMB 4 - WR1,,Window Restrictor,,Number 4,M7 2HT,,1st Floor,Bedroom 1,
11518,NUMB 4 - WR2,,Window Restrictor,,Number 4,M7 2HT,,1st Floor,Bedroom 2,
11519,NUMB 4 - WR3,,Window Restrictor,,Number 4,M7 2HT,,1st Floor,Bedroom 3,
11520,NUMB 4 - WR4,,Window Restrictor,,Number 4,M7 2HT,,1st Floor,Bedroom 4,
11521,NUMB 4 - WR5,,Window Restrictor,,Number 4,M7 2HT,,2nd Floor,Bedroom 5,
11522,NUMB 4 - WR6,,Window Restrictor,,Number 4,M7 2HT,,2nd Floor,Bedroom 6 - Staff Sleep room,
11523,NUMB 4 - WR7,,Window Restrictor,,Number 4,M7 2HT,,Ground Floor,Lounge 1,
11524,NUMB 4 - WR8,,Window Restrictor,,Number 4,M7 2HT,,Ground Floor,Lounge 2,
11525,NUMB 4 - WR9,,Window Restrictor,,Number 4,M7 2HT,,Ground Floor,Dining Room,
11526,NUMB 4 - WR10,,Window Restrictor,,Number 4,M7 2HT,,Ground Floor,Kitchen,
11527,NUMB 4 - WR11,,Window Restrictor,,Number 4,M7 2HT,,1st Floor,Bathroom 1,
11528,NUMB 4 - WR12,,Window Restrictor,,Number 4,M7 2HT,,2nd Floor,Bathroom 2,
11529,NUMB 4 - EF1,,Extractor Fan,,Number 4,M7 2HT,,1st Floor,Bathroom 1,
11530,NUMB 4 - EF2,,Extractor Fan,,Number 4,M7 2HT,,2nd Floor,Bathroom 2,
11531,NUMB 4 - EF3,,Extractor Fan,,Number 4,M7 2HT,,Ground Floor,Laundry,
11532,NUMB 4 - EF4,,Extractor Fan,,Number 4,M7 2HT,,Ground Floor,Kitchen,
11533,NUMB 4 - LR1,,Record of Lint Removal,,Number 4,M7 2HT,,Ground Floor,Laundry,
11534,NUMB 4 - EML1,,Emergency Lights,,Number 4,M7 2HT,,Ground Floor,Lounge 1,
11535,NUMB 4 - EML2,,Emergency Lights,,Number 4,M7 2HT,,Ground Floor,Lounge 2,
11536,NUMB 4 - EML3,,Emergency Lights,,Number 4,M7 2HT,,Ground Floor,Entrance Hallway,
11545,NUMB 4 - EML4,,Emergency Lights,,Number 4,M7 2HT,,2nd Floor,Landing area 2,
11547,NUMB 4 - EML5,,Emergency Lights,,Number 4,M7 2HT,,Ground Floor,Managers Office,
11549,NUMB 4 - FD1,,Fire Doors,,Number 4,M7 2HT,,1st Floor,Bedroom 1,
11550,NUMB 4 - FD2,,Fire Doors,,Number 4,M7 2HT,,1st Floor,Bedroom 2,
11551,NUMB 4 - FD3,,Fire Doors,,Number 4,M7 2HT,,1st Floor,Bedroom 3,
11553,NUMB 4 - FD4,,Fire Doors,,Number 4,M7 2HT,,1st Floor,Bedroom 4,
11555,NUMB 4 - FD5,,Fire Doors,,Number 4,M7 2HT,,2nd Floor,Bedroom 5,
11556,NUMB 4 - FD6,,Fire Doors,,Number 4,M7 2HT,,2nd Floor,Bedroom 6 - Staff Sleep room,
11557,NUMB 4 - FD7,,Fire Doors,,Number 4,M7 2HT,,Ground Floor,Lounge 1,
11559,NUMB 4 - FD8,,Fire Doors,,Number 4,M7 2HT,,Ground Floor,Lounge 2,
11560,NUMB 4 - FD9,,Fire Doors,,Number 4,M7 2HT,,Ground Floor,Dining Room,
11566,NUMB 4 - FD10,,Fire Doors,,Number 4,M7 2HT,,Ground Floor,Laundry,
11568,NUMB 4 - FD11,,Fire Doors,,Number 4,M7 2HT,,Ground Floor,Managers Office,
11573,NUMB 4 - FEX1,,Fire Extinguisher,,Number 4,M7 2HT,,2nd Floor,Bedroom 6 - Staff Sleep room,
11575,NUMB 4 - FEX2,,Fire Extinguisher,,Number 4,M7 2HT,,Ground Floor,Kitchen,
11588,NUMB 4 - FEX3,,Fire Extinguisher,,Number 4,M7 2HT,,Ground Floor,Entrance Hallway,
11589,NUMB 4 - FEX4,,Fire Extinguisher,,Number 4,M7 2HT,,Ground Floor,Stores room,
11590,NUMB 4 - FEX5,,Fire Extinguisher,,Number 4,M7 2HT,,External,Garage / Stores,
11591,NUMB 4 - CP1,,Call Point,,Number 4,M7 2HT,,Ground Floor,Lounge 1,
11592,NUMB 4 - CP2,,Call Point,,Number 4,M7 2HT,,Ground Floor,Kitchen,
11593,NUMB 4 - CP3,,Call Point,,Number 4,M7 2HT,,Ground Floor,Entrance Hallway,
11594,NUMB 4 - CP4,,Call Point,,Number 4,M7 2HT,,1st Floor,Landing area 1,
11595,NUMB 4 - CO1,,C0 Monitor,,Number 4,M7 2HT,,Ground Floor,Kitchen,
11596,NUMB 4 - DG1,,Doorguard,,Number 4,M7 2HT,,1st Floor,Bedroom 1,
11597,NUMB 4 - DG2,,Doorguard,,Number 4,M7 2HT,,1st Floor,Bedroom 2,
11598,NUMB 4 - DG3,,Doorguard,,Number 4,M7 2HT,,1st Floor,Bedroom 3,
11599,NUMB 4 - DG4,,Doorguard,,Number 4,M7 2HT,,1st Floor,Bedroom 4,
11600,NUMB 4 - DG5,,Doorguard,,Number 4,M7 2HT,,2nd Floor,Bedroom 5,
11601,NUMB 4 - DG6,,Doorguard,,Number 4,M7 2HT,,2nd Floor,Bedroom 6 - Staff Sleep room,
11602,NUMB 4 - DG7,,Doorguard,,Number 4,M7 2HT,,Ground Floor,Lounge 1,
11603,NUMB 4 - DG8,,Doorguard,,Number 4,M7 2HT,,Ground Floor,Lounge 2,
11604,NUMB 4 - DG9,,Doorguard,,Number 4,M7 2HT,,Ground Floor,Dining Room,
11605,NUMB 4 - DG10,,Doorguard,,Number 4,M7 2HT,,Ground Floor,Kitchen,
11606,NUMB 4 - DG11,,Doorguard,,Number 4,M7 2HT,,Ground Floor,Laundry,
11607,NUMB 4 - DG12,,Doorguard,,Number 4,M7 2HT,,Ground Floor,Managers Office,
11608,NUMB 4 - HWD1,,Hot Water Distribution,,Number 4,M7 2HT,,Ground Floor,Kitchen,
11609,NUMB 4 - CW1,,Cold Water Outlet,,Number 4,M7 2HT,,1st Floor,Bedroom 2,
11610,NUMB 4 - CW2,,Cold Water Outlet,,Number 4,M7 2HT,,1st Floor,Bedroom 3,
11611,NUMB 4 - CW3,,Cold Water Outlet,,Number 4,M7 2HT,,1st Floor,Bathroom 1,
11612,NUMB 4 - CW4,,Cold Water Outlet,,Number 4,M7 2HT,,2nd Floor,Bathroom 2,
11613,NUMB 4 - TMV1,,TMV (Thermostatic Mixing Valve),,Number 4,M7 2HT,,1st Floor,Bathroom 1,
11614,NUMB 4 - TMV2,,TMV (Thermostatic Mixing Valve),,Number 4,M7 2HT,,2nd Floor,Bathroom 2,
11615,NUMB 4 - SHOWER AND TAPS1,,Shower and Tap Outlets,,Number 4,M7 2HT,,1st Floor,Bathroom 1,
11616,NUMB 4 - SHOWER AND TAPS2,,Shower and Tap Outlets,,Number 4,M7 2HT,,2nd Floor,Bathroom 2,
11623,MILLIES - FD1,,Fire Doors,,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 1,
11624,MILLIES - FD2,,Fire Doors,,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 2,
11625,MILLIES - FD3,,Fire Doors,,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 3,
11626,MILLIES - FD4,,Fire Doors,,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 4,
11627,MILLIES - FD5,,Fire Doors,,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 5,
11628,MILLIES - FD6,,Fire Doors,,Millies Courtyard,L6 2BB,,Ground Floor,Sensory Room,
11629,MILLIES - FD7,,Fire Doors,,Millies Courtyard,L6 2BB,,Ground Floor,Family Room,
11630,MILLIES - FD8,,Fire Doors,,Millies Courtyard,L6 2BB,,Ground Floor,Lounge / Dining Room,
11631,MILLIES - FD9,,Fire Doors,,Millies Courtyard,L6 2BB,,Ground Floor,Kitchen,
11632,MILLIES - FD10,,Fire Doors,,Millies Courtyard,L6 2BB,,Ground Floor,Kitchen,
11633,MILLIES - FD11,,Fire Doors,,Millies Courtyard,L6 2BB,,Ground Floor,Kitchen,
11634,MILLIES - FD12,,Fire Doors,,Millies Courtyard,L6 2BB,,Ground Floor,Laundry,
11635,MILLIES - FD13,,Fire Doors,,Millies Courtyard,L6 2BB,,Ground Floor,Corridor 1,
11636,MILLIES - FD14,,Fire Doors,,Millies Courtyard,L6 2BB,,Ground Floor,Corridor 2,
11673,MILLIES - WR1,,Window Restrictor,,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 1,
11674,MILLIES - WR2,,Window Restrictor,,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 2,
11675,MILLIES - WR3,,Window Restrictor,,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 3,
11676,MILLIES - WR4,,Window Restrictor,,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 4,
11677,MILLIES - WR5,,Window Restrictor,,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 5,
11678,MILLIES - WR6,,Window Restrictor,,Millies Courtyard,L6 2BB,,Ground Floor,Sensory Room,
11679,MILLIES - WR7,,Window Restrictor,,Millies Courtyard,L6 2BB,,Ground Floor,Family Room,
11680,MILLIES - WR8,,Window Restrictor,,Millies Courtyard,L6 2BB,,Ground Floor,Lounge / Dining Room,
11681,MILLIES - WR9,,Window Restrictor,,Millies Courtyard,L6 2BB,,Ground Floor,J&amp;J Bathroom 1,
11682,MILLIES - WR10,,Window Restrictor,,Millies Courtyard,L6 2BB,,Ground Floor,J&amp;J Bathroom 2,
11683,MILLIES - WR11,,Window Restrictor,,Millies Courtyard,L6 2BB,,Ground Floor,Managers Office,
11684,MILLIES - FA1,,Fire Alarm,,Millies Courtyard,L6 2BB,,Ground Floor,Hallway,
11685,MILLIES - CP1,,Call Point,,Millies Courtyard,L6 2BB,,Ground Floor,Lounge / Dining Room,
11686,MILLIES - CP2,,Call Point,,Millies Courtyard,L6 2BB,,Ground Floor,Kitchen,
11687,MILLIES - CP3,,Call Point,,Millies Courtyard,L6 2BB,,Ground Floor,Hallway,
11688,MILLIES - CP4,,Call Point,,Millies Courtyard,L6 2BB,,Ground Floor,Corridor 1,
11689,MILLIES - CP5,,Call Point,,Millies Courtyard,L6 2BB,,Ground Floor,Corridor 2,
11690,MILLIES - FB1,,Fire Blanket,,Millies Courtyard,L6 2BB,,Ground Floor,Kitchen,
11691,MILLIES - FEX1,,Fire Extinguisher,,Millies Courtyard,L6 2BB,,Ground Floor,Laundry,
11692,MILLIES - FEX2,,Fire Extinguisher,,Millies Courtyard,L6 2BB,,Ground Floor,Hallway,
11693,MILLIES - FEX3,,Fire Extinguisher,,Millies Courtyard,L6 2BB,,Ground Floor,Corridor 1,
11694,MILLIES - FEX4,,Fire Extinguisher,,Millies Courtyard,L6 2BB,,Ground Floor,Corridor 2,
11695,MILLIES - LR1,,Record of Lint Removal,,Millies Courtyard,L6 2BB,,Ground Floor,Laundry,
11696,MILLIES - NC1,,Nurse Call/panic/attack alarms,,Millies Courtyard,L6 2BB,,Ground Floor,J&amp;J Bathroom 1,
11697,MILLIES - NC2,,Nurse Call/panic/attack alarms,,Millies Courtyard,L6 2BB,,Ground Floor,J&amp;J Bathroom 2,
11698,MILLIES - EF1,,Extractor Fan,,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 5,
11699,MILLIES - EF2,,Extractor Fan,,Millies Courtyard,L6 2BB,,Ground Floor,Kitchen,
11700,MILLIES - EF3,,Extractor Fan,,Millies Courtyard,L6 2BB,,Ground Floor,Laundry,
11701,MILLIES - EF4,,Extractor Fan,,Millies Courtyard,L6 2BB,,Ground Floor,Staff Toilet,
11702,MILLIES - CO1,,C0 Monitor,,Millies Courtyard,L6 2BB,,Ground Floor,Laundry,
11703,MILLIES - DG1,,Doorguard,,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 1,
11704,MILLIES - DG2,,Doorguard,,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 2,
11705,MILLIES - DG3,,Doorguard,,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 3,
11706,MILLIES - DG4,,Doorguard,,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 4,
11707,MILLIES - DG5,,Doorguard,,Millies Courtyard,L6 2BB,,Ground Floor,Bedroom 5,
11708,MILLIES - DG6,,Doorguard,,Millies Courtyard,L6 2BB,,Ground Floor,Sensory Room,
11709,MILLIES - DG7,,Doorguard,,Millies Courtyard,L6 2BB,,Ground Floor,Lounge / Dining Room,
11710,MILLIES - DG8,,Doorguard,,Millies Courtyard,L6 2BB,,Ground Floor,Lounge / Dining Room,
11711,MILLIES - DG10,,Doorguard,,Millies Courtyard,L6 2BB,,Ground Floor,Corridor 1,
11712,MILLIES - DG11,,Doorguard,,Millies Courtyard,L6 2BB,,Ground Floor,Corridor 2,
11713,MILLIES - TMV1,,TMV (Thermostatic Mixing Valve),,Millies Courtyard,L6 2BB,,Ground Floor,Kitchen,
11714,MILLIES - TMV2,,TMV (Thermostatic Mixing Valve),,Millies Courtyard,L6 2BB,,Ground Floor,Kitchen,
11715,MILLIES - TMV3,,TMV (Thermostatic Mixing Valve),,Millies Courtyard,L6 2BB,,Ground Floor,J&amp;J Bathroom 1,
11716,MILLIES - TMV4,,TMV (Thermostatic Mixing Valve),,Millies Courtyard,L6 2BB,,Ground Floor,J&amp;J Bathroom 2,
11717,MILLIES - HWD1,,Hot Water Distribution,,Millies Courtyard,L6 2BB,,Ground Floor,Laundry,
11718,MILLIES - EML1,,Emergency Lights,,Millies Courtyard,L6 2BB,,Ground Floor,Hallway,
11719,MILLIES - EML2,,Emergency Lights,,Millies Courtyard,L6 2BB,,Ground Floor,Lounge / Dining Room,
11720,MILLIES - EML3,,Emergency Lights,,Millies Courtyard,L6 2BB,,Ground Floor,Family Room,
11721,MILLIES - EML4,,Emergency Lights,,Millies Courtyard,L6 2BB,,Ground Floor,Laundry,
